id,title,author,license,url
156250,Eight,Cathedral Of Chemical Equilibrium,cc0,https://freemusicarchive.org/music/Cathedral_Of_Chemical_Equilibrium/Sonic_Action/Eight/
156251,Thirteen,Cathedral Of Chemical Equilibrium,cc0,https://freemusicarchive.org/music/Cathedral_Of_Chemical_Equilibrium/Sonic_Action/Thirteen/
156296,Some Days,Finn Anderson,ccby,https://freemusicarchive.org/music/Finn_Anderson/Oceanic/Some_Days__MASTERED_LMS/
156303,An American,Finn Anderson,ccby,https://freemusicarchive.org/music/Finn_Anderson/Oceanic/An_American_LMS_MASTER/
156304,Holding Out For You,Finn Anderson,ccby,https://freemusicarchive.org/music/Finn_Anderson/Oceanic/Holding_Out_For_You_LMS_MASTER/
156305,Your Sweet Love,Finn Anderson,ccby,https://freemusicarchive.org/music/Finn_Anderson/Oceanic/Your_Sweet_Love_LMS_MASTER/
156469,Persephone,Greg Atkinson,ccby,https://freemusicarchive.org/music/Greg_Atkinson/Ghosts/Persephone/
156492,Fortress (Alternate mix),P C III,ccby,https://freemusicarchive.org/music/P_C_III/Fortress_Alternate_Mix/P_C_III_Fortress_Alternate_mix/
156497,Breakup Breakdown,Cullah,ccby,https://freemusicarchive.org/music/MC_Cullah/Cullahmity/01_-_Breakup_Breakdown/
156498,A Cry At Sea,Cullah,ccby,https://freemusicarchive.org/music/MC_Cullah/Cullahmity/02_-_A_Cry_At_Sea/
156499,Lady We Knew,Cullah,ccby,https://freemusicarchive.org/music/MC_Cullah/Cullahmity/03_-_Lady_We_Knew/
156500,Lonely Spider,Cullah,ccby,https://freemusicarchive.org/music/MC_Cullah/Cullahmity/04_-_Lonely_Spider/
156501,I Cast You To Sea (My Darling Baby),Cullah,ccby,https://freemusicarchive.org/music/MC_Cullah/Cullahmity/05_-_I_Cast_You_To_Sea_My_Darling_Baby/
156502,Rhapsody in Lieu of Etude,Cullah,ccby,https://freemusicarchive.org/music/MC_Cullah/Cullahmity/06_-_Rhapsody_In_Lieu_Of_Etude/
156503,One,Cullah,ccby,https://freemusicarchive.org/music/MC_Cullah/Cullahmity/07_-_One/
156504,"Oh Kimberly, Sweet Kimberly",Cullah,ccby,https://freemusicarchive.org/music/MC_Cullah/Cullahmity/08_-_Oh_Kimberly_Sweet_Kimberly/
156505,Heaven's Garden,Cullah,ccby,https://freemusicarchive.org/music/MC_Cullah/Cullahmity/09_-_Heavens_Garden/
156506,I'm On My Way,Cullah,ccby,https://freemusicarchive.org/music/MC_Cullah/Cullahmity/10_-_Im_On_My_Way/
156549,A Little Sin (Instrumental),Mise Darling,ccby,https://freemusicarchive.org/music/Mise/Plastic_Love_The_Instrumentals/1_A_Little_Sin/
156550,The Build Up (Instrumental),Mise Darling,ccby,https://freemusicarchive.org/music/Mise/Plastic_Love_The_Instrumentals/2_The_Build_Up/
156551,Astral Sky (Instrumental),Mise Darling,ccby,https://freemusicarchive.org/music/Mise/Plastic_Love_The_Instrumentals/3_Astral_Sky/
156552,Fear (Interlude) (Instrumental),Mise Darling,ccby,https://freemusicarchive.org/music/Mise/Plastic_Love_The_Instrumentals/8_Fear_Interlude/
156553,Can't Shake You (Instrumental),Mise Darling,ccby,https://freemusicarchive.org/music/Mise/Plastic_Love_The_Instrumentals/18_Cant_Shake_You/
156554,Life Is A Game (Instrumental),Mise Darling,ccby,https://freemusicarchive.org/music/Mise/Plastic_Love_The_Instrumentals/19_Life_Is_A_Game_To_Be_Played_Freestylin/
156555,Fear (Instrumental),Mise Darling,ccby,https://freemusicarchive.org/music/Mise/Plastic_Love_The_Instrumentals/9_Fear_Instrumental/
156584,Invisible,Jens East,ccby,https://freemusicarchive.org/music/Jens_East_ft_Henk/Invisible/Camilla_North_x_Jens_East_-_Invisible_39_Mastered_MP3/
156587,Creative Destruction,Nihilore,ccby,https://freemusicarchive.org/music/Nihilore/Truth_and_Justification/Nihilore_-_Truth_and_Justification_-_02_Creative_Destruction/
156588,Aletheia,Nihilore,ccby,https://freemusicarchive.org/music/Nihilore/Truth_and_Justification/Nihilore_-_Truth_and_Justification_-_03_Aletheia/
156589,Hope For Change,Nihilore,ccby,https://freemusicarchive.org/music/Nihilore/Truth_and_Justification/Nihilore_-_Truth_and_Justification_-_04_Hope_For_Change/
156590,In the Belly of the Whale,Nihilore,ccby,https://freemusicarchive.org/music/Nihilore/Truth_and_Justification/Nihilore_-_Truth_and_Justification_-_05_In_the_Belly_of_the_Whale/
156591,Endless Blue,Nihilore,ccby,https://freemusicarchive.org/music/Nihilore/Truth_and_Justification/Nihilore_-_Truth_and_Justification_-_06_Endless_Blue/
156592,A Tremendous Thing,Nihilore,ccby,https://freemusicarchive.org/music/Nihilore/Truth_and_Justification/Nihilore_-_Truth_and_Justification_-_07_A_Tremendous_Thing/
156593,Do Not Look Back,Nihilore,ccby,https://freemusicarchive.org/music/Nihilore/Truth_and_Justification/Nihilore_-_Truth_and_Justification_-_08_Do_Not_Look_Back/
156594,B1-66ER,Nihilore,ccby,https://freemusicarchive.org/music/Nihilore/Truth_and_Justification/Nihilore_-_Truth_and_Justification_-_09_B1-66ER/
156595,Artifice,Nihilore,ccby,https://freemusicarchive.org/music/Nihilore/Truth_and_Justification/Nihilore_-_Truth_and_Justification_-_10_Artifice/
156596,Where There Is No darkness,Nihilore,ccby,https://freemusicarchive.org/music/Nihilore/Truth_and_Justification/Nihilore_-_Truth_and_Justification_-_11_Where_There_Is_No_darkness/
156597,The Gods Are Fallen,Nihilore,ccby,https://freemusicarchive.org/music/Nihilore/Truth_and_Justification/Nihilore_-_Truth_and_Justification_-_12_The_Gods_Are_Fallen/
156598,Man Alone Chimes the Hour,Nihilore,ccby,https://freemusicarchive.org/music/Nihilore/Truth_and_Justification/Nihilore_-_Truth_and_Justification_-_13_Man_Alone_Chimes_the_Hour/
156599,"Sometimes, When You Fall, You Fly",Nihilore,ccby,https://freemusicarchive.org/music/Nihilore/Truth_and_Justification/Nihilore_-_Truth_and_Justification_-_14_Sometimes_When_You_Fall_You_Fly/
156614,Skin,Greg Atkinson,ccby,https://freemusicarchive.org/music/Greg_Atkinson/Ghosts/Skin_1683/
156728,Assomé par un nuage,Monplaisir,cc0,https://freemusicarchive.org/music/Monplaisir/Music_is_shit_filler_album/Monplaisir_-_Music_is_shit_filler_album_-_01_Assom_par_un_nuage/
156729,Creation is like that,Monplaisir,cc0,https://freemusicarchive.org/music/Monplaisir/Music_is_shit_filler_album/Monplaisir_-_Music_is_shit_filler_album_-_02_Creation_is_like_that/
156730,Boris,Monplaisir,cc0,https://freemusicarchive.org/music/Monplaisir/Music_is_shit_filler_album/Monplaisir_-_Music_is_shit_filler_album_-_03_Boris/
156731,Dirt,Monplaisir,cc0,https://freemusicarchive.org/music/Monplaisir/Music_is_shit_filler_album/Monplaisir_-_Music_is_shit_filler_album_-_04_Dirt/
156732,Heavy Looping,Monplaisir,cc0,https://freemusicarchive.org/music/Monplaisir/Music_is_shit_filler_album/Monplaisir_-_Music_is_shit_filler_album_-_05_Heavy_Looping/
156733,Feeling,Monplaisir,cc0,https://freemusicarchive.org/music/Monplaisir/Music_is_shit_filler_album/Monplaisir_-_Music_is_shit_filler_album_-_06_Feeling/
156734,I hate this place,Monplaisir,cc0,https://freemusicarchive.org/music/Monplaisir/Music_is_shit_filler_album/Monplaisir_-_Music_is_shit_filler_album_-_07_I_hate_this_place/
156735,To run in an elevator in a dream in a fiction in space,Monplaisir,cc0,https://freemusicarchive.org/music/Monplaisir/Music_is_shit_filler_album/Monplaisir_-_Music_is_shit_filler_album_-_08_To_run_in_an_elevator_in_a_dream_in_a_fiction_in_space/
156736,Reflet de corbeau,Monplaisir,cc0,https://freemusicarchive.org/music/Monplaisir/Music_is_shit_filler_album/Monplaisir_-_Music_is_shit_filler_album_-_09_Reflet_de_corbeau/
156737,Sometimes my guitar talks to me,Monplaisir,cc0,https://freemusicarchive.org/music/Monplaisir/Music_is_shit_filler_album/Monplaisir_-_Music_is_shit_filler_album_-_10_Sometimes_my_guitar_talks_to_me/
156738,Sad Circle,Monplaisir,cc0,https://freemusicarchive.org/music/Monplaisir/Music_is_shit_filler_album/Monplaisir_-_Music_is_shit_filler_album_-_11_Sad_Circle/
156739,This is loud,Monplaisir,cc0,https://freemusicarchive.org/music/Monplaisir/Music_is_shit_filler_album/Monplaisir_-_Music_is_shit_filler_album_-_12_This_is_loud/
156741,полежал бы,Kosta T,ccby,https://freemusicarchive.org/music/Kosta_T/_1564/Kosta_T_-__-_02__/
156742,... кроме скрипки,Kosta T,ccby,https://freemusicarchive.org/music/Kosta_T/_1564/Kosta_T_-__-_03____1719/
156743,погружённый,Kosta T,ccby,https://freemusicarchive.org/music/Kosta_T/_1564/Kosta_T_-__-_04__1039/
156744,дазайн,Kosta T,ccby,https://freemusicarchive.org/music/Kosta_T/_1564/Kosta_T_-__-_05__1109/
156747,туфельки,Kosta T,ccby,https://freemusicarchive.org/music/Kosta_T/_1564/Kosta_T_-__-_08__1991/
156748,пост,Kosta T,ccby,https://freemusicarchive.org/music/Kosta_T/_1564/Kosta_T_-__-_09__1162/
156750,обнажая,Kosta T,ccby,https://freemusicarchive.org/music/Kosta_T/_1564/Kosta_T_-__-_11__1106/
156751,осоле,Kosta T,ccby,https://freemusicarchive.org/music/Kosta_T/_1564/Kosta_T_-__-_12__1156/
156752,тонок волос,Kosta T,ccby,https://freemusicarchive.org/music/Kosta_T/_1564/Kosta_T_-__-_13___1637/
156755,кс,Kosta T,ccby,https://freemusicarchive.org/music/Kosta_T/_1564/Kristina_Zotko_feat_Kosta_T_-__-_01_/
156845,O UT,P C III,ccby,https://freemusicarchive.org/music/P_C_III/O_UT_1733/O_UT/
156847,Une Paquerette Pour Toi,PAS DANS LE CUL AUJOURD'HUI,cc0,https://freemusicarchive.org/music/PAS_DANS_LE_CUL_AUJOURDHUI/La_Basse-Cour/PAS_DANS_LE_CUL_AUJOURDHUI_-_La_Basse-Cour_-_01_Une_Paquerette_Pour_Toi/
156848,Bleu Matinal,PAS DANS LE CUL AUJOURD'HUI,cc0,https://freemusicarchive.org/music/PAS_DANS_LE_CUL_AUJOURDHUI/La_Basse-Cour/PAS_DANS_LE_CUL_AUJOURDHUI_-_La_Basse-Cour_-_02_Bleu_Matinal/
156850,Les Roses Ouvertes Pour Rien,PAS DANS LE CUL AUJOURD'HUI,cc0,https://freemusicarchive.org/music/PAS_DANS_LE_CUL_AUJOURDHUI/La_Basse-Cour/PAS_DANS_LE_CUL_AUJOURDHUI_-_La_Basse-Cour_-_04_Les_Roses_Ouvertes_Pour_Rien/
156851,Vert Stagnant,PAS DANS LE CUL AUJOURD'HUI,cc0,https://freemusicarchive.org/music/PAS_DANS_LE_CUL_AUJOURDHUI/La_Basse-Cour/PAS_DANS_LE_CUL_AUJOURDHUI_-_La_Basse-Cour_-_05_Vert_Stagnant/
156852,Demain Les Chiens,PAS DANS LE CUL AUJOURD'HUI,cc0,https://freemusicarchive.org/music/PAS_DANS_LE_CUL_AUJOURDHUI/La_Basse-Cour/PAS_DANS_LE_CUL_AUJOURDHUI_-_La_Basse-Cour_-_06_Demain_Les_Chiens/
156853,J'irai Demander Aux Sorcières,PAS DANS LE CUL AUJOURD'HUI,cc0,https://freemusicarchive.org/music/PAS_DANS_LE_CUL_AUJOURDHUI/La_Basse-Cour/PAS_DANS_LE_CUL_AUJOURDHUI_-_La_Basse-Cour_-_07_Jirai_Demander_Aux_Sorcires/
156854,Jaune Poussière,PAS DANS LE CUL AUJOURD'HUI,cc0,https://freemusicarchive.org/music/PAS_DANS_LE_CUL_AUJOURDHUI/La_Basse-Cour/PAS_DANS_LE_CUL_AUJOURDHUI_-_La_Basse-Cour_-_08_Jaune_Poussire/
156855,Qu'elle Étouffe Les Amoureux,PAS DANS LE CUL AUJOURD'HUI,cc0,https://freemusicarchive.org/music/PAS_DANS_LE_CUL_AUJOURDHUI/La_Basse-Cour/PAS_DANS_LE_CUL_AUJOURDHUI_-_La_Basse-Cour_-_09_Quelle_touffe_Les_Amoureux/
156856,Au Bord Du Feu,PAS DANS LE CUL AUJOURD'HUI,cc0,https://freemusicarchive.org/music/PAS_DANS_LE_CUL_AUJOURDHUI/La_Basse-Cour/PAS_DANS_LE_CUL_AUJOURDHUI_-_La_Basse-Cour_-_03_Au_Bord_Du_Feu/
156868,Intro,Jorge Mario Zuleta,cc0,https://freemusicarchive.org/music/Jorge_Mario_Zuleta/Fauxette/Intro_1982/
156869,Campo Abierto,Jorge Mario Zuleta,cc0,https://freemusicarchive.org/music/Jorge_Mario_Zuleta/Fauxette/Campo_Abierto/
156870,Love Piano more,Jorge Mario Zuleta,cc0,https://freemusicarchive.org/music/Jorge_Mario_Zuleta/Fauxette/Love_Piano_more/
156871,One Easy Red Dawn,Jorge Mario Zuleta,cc0,https://freemusicarchive.org/music/Jorge_Mario_Zuleta/Fauxette/One_Easy_Red_Dawn/
156872,Cumbia 2005,Jorge Mario Zuleta,cc0,https://freemusicarchive.org/music/Jorge_Mario_Zuleta/Fauxette/Cumbia_2005/
156873,Falta Seis,Jorge Mario Zuleta,cc0,https://freemusicarchive.org/music/Jorge_Mario_Zuleta/Fauxette/Falta_Seis/
156874,Suspension,Jorge Mario Zuleta,cc0,https://freemusicarchive.org/music/Jorge_Mario_Zuleta/Fauxette/Suspension_1396/
156875,Temporal,Jorge Mario Zuleta,cc0,https://freemusicarchive.org/music/Jorge_Mario_Zuleta/Fauxette/Temporal/
156876,En Detencion,Jorge Mario Zuleta,cc0,https://freemusicarchive.org/music/Jorge_Mario_Zuleta/Fauxette/En_Detencion/
156877,Soap Opera X,Jorge Mario Zuleta,cc0,https://freemusicarchive.org/music/Jorge_Mario_Zuleta/Fauxette/Soap_Opera_X/
156878,Suspension,Jorge Mario Zuleta,cc0,https://freemusicarchive.org/music/Jorge_Mario_Zuleta/Fauxette/Suspension_1119/
156879,La noche fue roja,Jorge Mario Zuleta,cc0,https://freemusicarchive.org/music/Jorge_Mario_Zuleta/Fauxette/La_noche_fue_roja/
156885,Supersonic Spacestar,Demoiselle Döner,cc0,https://freemusicarchive.org/music/Demoiselle_Dner/Love_Loves_You/Demoiselle_Dner_-_Love_loves_You_-_01_Supersonic_Spacestar/
156886,I try but I'm a loser,Demoiselle Döner,cc0,https://freemusicarchive.org/music/Demoiselle_Dner/Love_Loves_You/Demoiselle_Dner_-_Love_loves_You_-_02_I_try_but_Im_a_loser/
156887,One million of tiny birds,Demoiselle Döner,cc0,https://freemusicarchive.org/music/Demoiselle_Dner/Love_Loves_You/Demoiselle_Dner_-_Love_loves_You_-_03_One_million_of_tiny_birds/
156888,I like when the red water comes out,Demoiselle Döner,cc0,https://freemusicarchive.org/music/Demoiselle_Dner/Love_Loves_You/Demoiselle_Dner_-_Love_loves_You_-_04_I_like_when_the_red_water_comes_out/
156891,Technodoggos,Demoiselle Döner,cc0,https://freemusicarchive.org/music/Demoiselle_Dner/Love_Loves_You/Demoiselle_Dner_-_Love_loves_You_-_07_Technodoggos/
156893,A genoux,Demoiselle Döner,cc0,https://freemusicarchive.org/music/Demoiselle_Dner/Love_Loves_You/Demoiselle_Dner_-_Love_loves_You_-_09_A_genoux/
156895,I love pasta,Demoiselle Döner,cc0,https://freemusicarchive.org/music/Demoiselle_Dner/Love_Loves_You/Demoiselle_Dner_-_Love_loves_You_-_05_I_love_pasta/
156896,Lack of reality between the world and my eyes,Demoiselle Döner,cc0,https://freemusicarchive.org/music/Demoiselle_Dner/Love_Loves_You/Demoiselle_Dner_-_Love_loves_You_-_06_Lack_of_reality_between_the_world_and_my_eyes/
156899,Distorsion loves you and don't give a crap who you are,Demoiselle Döner,cc0,https://freemusicarchive.org/music/Demoiselle_Dner/Love_Loves_You/Demoiselle_Dner_-_Love_loves_You_-_08_Distorsion_loves_you_and_dont_give_a_crap_who_you_are/
156900,Another brick in the HNW,Demoiselle Döner,cc0,https://freemusicarchive.org/music/Demoiselle_Dner/Love_Loves_You/Demoiselle_Dner_-_Love_loves_You_-_10_Another_brick_in_the_HNW/
157222,Write Hear Right Now,PC-ONE,ccby,https://freemusicarchive.org/music/PC-ONE/SGONS/PC-ONE_Write_Hear_Right_Now/
157257,So What,Soft and Furious,cc0,https://freemusicarchive.org/music/Soft_and_Furious/The_Man_Im_Not/Soft_And_Furious_-_The_Man_Im_Not_-_01_So_What/
157258,Queen,Soft and Furious,cc0,https://freemusicarchive.org/music/Soft_and_Furious/The_Man_Im_Not/Soft_And_Furious_-_The_Man_Im_Not_-_02_Queen/
157259,With You,Soft and Furious,cc0,https://freemusicarchive.org/music/Soft_and_Furious/The_Man_Im_Not/Soft_And_Furious_-_The_Man_Im_Not_-_03_With_You/
157260,Ultra Pigeon,Soft and Furious,cc0,https://freemusicarchive.org/music/Soft_and_Furious/The_Man_Im_Not/Soft_And_Furious_-_The_Man_Im_Not_-_04_Ultra_Pigeon/
157261,Heavy as a Red Snow,Soft and Furious,cc0,https://freemusicarchive.org/music/Soft_and_Furious/The_Man_Im_Not/Soft_And_Furious_-_The_Man_Im_Not_-_05_Heavy_as_a_Red_Snow/
157262,Monster,Soft and Furious,cc0,https://freemusicarchive.org/music/Soft_and_Furious/The_Man_Im_Not/Soft_And_Furious_-_The_Man_Im_Not_-_06_Monster/
157263,Dance Like Crazy,Soft and Furious,cc0,https://freemusicarchive.org/music/Soft_and_Furious/The_Man_Im_Not/Soft_And_Furious_-_The_Man_Im_Not_-_07_Dance_Like_Crazy/
157264,The Secret,Soft and Furious,cc0,https://freemusicarchive.org/music/Soft_and_Furious/The_Man_Im_Not/Soft_And_Furious_-_The_Man_Im_Not_-_08_The_Secret/
157265,Static Overdriven Flesh,Soft and Furious,cc0,https://freemusicarchive.org/music/Soft_and_Furious/The_Man_Im_Not/Soft_And_Furious_-_The_Man_Im_Not_-_09_Static_Overdriven_Flesh/
157266,Melancholic Ending,Soft and Furious,cc0,https://freemusicarchive.org/music/Soft_and_Furious/The_Man_Im_Not/Soft_And_Furious_-_The_Man_Im_Not_-_10_Melancholic_Ending/
157286,Write Hear Right Now (Instrumental Acoustic),PC-ONE,ccby,https://freemusicarchive.org/music/PC-ONE/PC-ONE_SGONS_Instrumentals/PC-ONE_Write_Hear_Redo_Instrumental/
157338,Dog Bird Pig Frog,Monplaisir,cc0,https://freemusicarchive.org/music/Monplaisir/Spirit_Animal/Monplaisir_-_Spirit_Animal_-_01_Dog_Bird_Pig_Frog/
157339,Evol,Monplaisir,cc0,https://freemusicarchive.org/music/Monplaisir/Spirit_Animal/Monplaisir_-_Spirit_Animal_-_02_Evol/
157340,Dumbo,Monplaisir,cc0,https://freemusicarchive.org/music/Monplaisir/Spirit_Animal/Monplaisir_-_Spirit_Animal_-_03_Dumbo/
157341,Shy,Monplaisir,cc0,https://freemusicarchive.org/music/Monplaisir/Spirit_Animal/Monplaisir_-_Spirit_Animal_-_04_Shy/
157342,Ridiculous,Monplaisir,cc0,https://freemusicarchive.org/music/Monplaisir/Spirit_Animal/Monplaisir_-_Spirit_Animal_-_05_Ridiculous/
157343,Asturiass Hole,Monplaisir,cc0,https://freemusicarchive.org/music/Monplaisir/Spirit_Animal/Monplaisir_-_Spirit_Animal_-_06_Asturiass_Hole/
157344,Sad Floor,Monplaisir,cc0,https://freemusicarchive.org/music/Monplaisir/Spirit_Animal/Monplaisir_-_Spirit_Animal_-_07_Sad_Floor/
157345,Les pieds sur le carreau froid,Monplaisir,cc0,https://freemusicarchive.org/music/Monplaisir/Spirit_Animal/Monplaisir_-_Spirit_Animal_-_08_Les_pieds_sur_le_carreau_froid/
157346,Siamo Tutti Antifascisti,Monplaisir,cc0,https://freemusicarchive.org/music/Monplaisir/Spirit_Animal/Monplaisir_-_Spirit_Animal_-_09_Siamo_Tutti_Antifascisti/
157347,No Filter,Monplaisir,cc0,https://freemusicarchive.org/music/Monplaisir/Spirit_Animal/Monplaisir_-_Spirit_Animal_-_10_No_Filter/
157348,Some Bad Joke,Monplaisir,cc0,https://freemusicarchive.org/music/Monplaisir/Spirit_Animal/Monplaisir_-_Spirit_Animal_-_11_Some_Bad_Joke/
157349,Nobody Cares lalala,Monplaisir,cc0,https://freemusicarchive.org/music/Monplaisir/Spirit_Animal/Monplaisir_-_Spirit_Animal_-_12_Nobody_Cares_lalala/
157350,Mind your ear,Monplaisir,cc0,https://freemusicarchive.org/music/Monplaisir/Spirit_Animal/Monplaisir_-_Spirit_Animal_-_13_Mind_your_ear/
157351,Overdriven Melancholic Guitar,Monplaisir,cc0,https://freemusicarchive.org/music/Monplaisir/Spirit_Animal/Monplaisir_-_Spirit_Animal_-_14_Overdriven_Melancholic_Guitar/
157352,The Pass,Monplaisir,cc0,https://freemusicarchive.org/music/Monplaisir/Spirit_Animal/Monplaisir_-_Spirit_Animal_-_15_The_Pass/
157353,Jam With Me,Monplaisir,cc0,https://freemusicarchive.org/music/Monplaisir/Spirit_Animal/Monplaisir_-_Spirit_Animal_-_16_Jam_With_Me/
157354,Fire,Monplaisir,cc0,https://freemusicarchive.org/music/Monplaisir/Spirit_Animal/Monplaisir_-_Spirit_Animal_-_17_Fire/
157356,Stunned,Monplaisir,cc0,https://freemusicarchive.org/music/Monplaisir/Spirit_Animal/Monplaisir_-_Spirit_Animal_-_18_Stunned_1943/
157388,The Gulls Of Indifference 1,Wayne Kinos,ccby,https://freemusicarchive.org/music/Interior_Melodies/The_Gulls_Of_Indifference/The_Gulls_Of_Indifference_1/
157389,Renee,Wayne Kinos,ccby,https://freemusicarchive.org/music/Interior_Melodies/The_Gulls_Of_Indifference/Renee/
157397,KittyKat,Wayne Kinos,ccby,https://freemusicarchive.org/music/Interior_Melodies/The_Gulls_Of_Indifference/KittyKat/
157398,The Gulls Of Indifference 2,Wayne Kinos,ccby,https://freemusicarchive.org/music/Interior_Melodies/The_Gulls_Of_Indifference/The_Gulls_Of_Indifference_2/
157399,Flies On The Prize,Doctor Turtle,ccby,https://freemusicarchive.org/music/Doctor_Turtle/Hasta_La_Blister_Longer_Guitar_Instrumentals/flies_on_the_prize/
157400,Fog,Wayne Kinos,ccby,https://freemusicarchive.org/music/Interior_Melodies/The_Gulls_Of_Indifference/Fog_1356/
157401,Wall Of Intolerance,Wayne Kinos,ccby,https://freemusicarchive.org/music/Interior_Melodies/The_Gulls_Of_Indifference/Wall_Of_Intolerance/
157402,Tower Of Ignorance,Wayne Kinos,ccby,https://freemusicarchive.org/music/Interior_Melodies/The_Gulls_Of_Indifference/Tower_Of_Ignorance/
157403,A Sparrow's Disregard Of Inertia,Wayne Kinos,ccby,https://freemusicarchive.org/music/Interior_Melodies/The_Gulls_Of_Indifference/A_Sparrows_Disregard_Of_Inertia/
157404,Comforting Skies,Wayne Kinos,ccby,https://freemusicarchive.org/music/Interior_Melodies/The_Gulls_Of_Indifference/Comforting_Skies/
157412,Write Hear Right Now Instrumental,Pipe Choir,ccby,https://freemusicarchive.org/music/Pipe_Choir/SGONS_Instrumentals/Pipe_Choir_Write_Hear_Instrumental/
157442,Electric Lovin',Dilating Times,ccby,https://freemusicarchive.org/music/Dilating_Times/Gaslight_Demon_EP/Dilating_Times_-_03_-_Electric_Lovin/
157443,Gaslight Demon,Dilating Times,ccby,https://freemusicarchive.org/music/Dilating_Times/Gaslight_Demon_EP/Dilating_Times_-_04_-_Gaslight_Demon/
157444,Casets,Drake Stafford,ccby,https://freemusicarchive.org/music/Drake_Stafford/SUNDAY/CASETS_-_DRAKE_STAFFORD/
157446,FADED,Drake Stafford,ccby,https://freemusicarchive.org/music/Drake_Stafford/SUNDAY/FADED_-_DRAKE_STAFFORD/
157447,Just Wait,Drake Stafford,ccby,https://freemusicarchive.org/music/Drake_Stafford/SUNDAY/JUST_WAIT_-_DRAKE_STAFFORD/
157448,Rolla,Drake Stafford,ccby,https://freemusicarchive.org/music/Drake_Stafford/SUNDAY/ROLLA_-_DRAKE_STAFFORD/
157449,Split Even,Drake Stafford,ccby,https://freemusicarchive.org/music/Drake_Stafford/SUNDAY/SPLIT_EVEN_-_DRAKE_STAFFORD/
157450,World Take,Drake Stafford,ccby,https://freemusicarchive.org/music/Drake_Stafford/SUNDAY/WORLD_TAKE_-_DRAKE_STAFFORD/
157452,Dolos,Drake Stafford,ccby,https://freemusicarchive.org/music/Drake_Stafford/SUNDAY/Dolos/
157474,Terror Party,Monplaisir,cc0,https://freemusicarchive.org/music/Monplaisir/Cheap_Imitation/Monplaisir_-_Cheap_Imitation_-_01_Terror_Party/
157475,"Explosion in Motion, Closer and You Will Die",Monplaisir,cc0,https://freemusicarchive.org/music/Monplaisir/Cheap_Imitation/Monplaisir_-_Cheap_Imitation_-_02_Explosion_in_Motion_Closer_and_You_Will_Die/
157476,"Grab your guitar, we have to fight",Monplaisir,cc0,https://freemusicarchive.org/music/Monplaisir/Cheap_Imitation/Monplaisir_-_Cheap_Imitation_-_03_Grab_your_guitar_we_have_to_fight/
157477,"At This Point, I Don't Know",Monplaisir,cc0,https://freemusicarchive.org/music/Monplaisir/Cheap_Imitation/Monplaisir_-_Cheap_Imitation_-_04_At_This_Point_I_Dont_Know/
157478,Technical Difficulties Lullaby (Pigeon Song),Monplaisir,cc0,https://freemusicarchive.org/music/Monplaisir/Cheap_Imitation/Monplaisir_-_Cheap_Imitation_-_05_Technical_Difficulties_Lullaby_Pigeon_Song/
157479,Watch Your Step,Monplaisir,cc0,https://freemusicarchive.org/music/Monplaisir/Cheap_Imitation/Monplaisir_-_Cheap_Imitation_-_06_Watch_Your_Step/
157480,12,Monplaisir,cc0,https://freemusicarchive.org/music/Monplaisir/Cheap_Imitation/Monplaisir_-_Cheap_Imitation_-_07_12/
157482,Star Eyes,Birds of Paradise,ccby,https://freemusicarchive.org/music/Birds_of_Paradise/Star_Eyes/Star_Eyes/
157483,Maxine,Birds of Paradise,ccby,https://freemusicarchive.org/music/Birds_of_Paradise/Star_Eyes/Maxine_Master_V1/
157484,Subliminal Seduction,Birds of Paradise,ccby,https://freemusicarchive.org/music/Birds_of_Paradise/Star_Eyes/Subliminal_Seduction_Master_V1/
157485,Fragments Of Self,Birds of Paradise,ccby,https://freemusicarchive.org/music/Birds_of_Paradise/Star_Eyes/Fragments_Of_Self_Master_V1/
157486,Like Clockwork,Birds of Paradise,ccby,https://freemusicarchive.org/music/Birds_of_Paradise/Star_Eyes/Like_Clockwork_Master_V1/
157520,Telling,Tim Woulfe,ccby,https://freemusicarchive.org/music/Tim_Woulfe/Silence_1205/Tim_Woulfe_-_Silence_-_01_Telling/
157521,Gust,Tim Woulfe,ccby,https://freemusicarchive.org/music/Tim_Woulfe/Silence_1205/Tim_Woulfe_-_Silence_-_02_Gust/
157522,Silence Breaks,Tim Woulfe,ccby,https://freemusicarchive.org/music/Tim_Woulfe/Silence_1205/Tim_Woulfe_-_Silence_-_03_Silence_Breaks/
157523,Mountains,Tim Woulfe,ccby,https://freemusicarchive.org/music/Tim_Woulfe/Silence_1205/Tim_Woulfe_-_Silence_-_04_Mountains/
157524,Moving,Tim Woulfe,ccby,https://freemusicarchive.org/music/Tim_Woulfe/Silence_1205/Tim_Woulfe_-_Silence_-_05_Moving/
157525,New Clarity,Tim Woulfe,ccby,https://freemusicarchive.org/music/Tim_Woulfe/Silence_1205/Tim_Woulfe_-_Silence_-_06_New_Clarity/
157526,Slow Burying,Tim Woulfe,ccby,https://freemusicarchive.org/music/Tim_Woulfe/Silence_1205/Tim_Woulfe_-_Silence_-_07_Slow_Burying/
157527,River,Tim Woulfe,ccby,https://freemusicarchive.org/music/Tim_Woulfe/Silence_1205/Tim_Woulfe_-_Silence_-_08_River/
157528,Breaking,Tim Woulfe,ccby,https://freemusicarchive.org/music/Tim_Woulfe/Silence_1205/Tim_Woulfe_-_Silence_-_09_Breaking/
